latitude,longitude,elevation,distance_along_trail_miles
42.668279,-73.162277,2651.574888,1606.294255
42.66853,-73.162621,2612.860976,1606.320651
42.668423,-73.163043,2585.30192,1606.344595
42.668151,-73.163365,2572.17856,1606.370318
42.668151,-73.163534,2562.664124,1606.379349
42.668225,-73.163649,2558.070948,1606.387378
42.668723,-73.163635,2549.21268,1606.42272
42.668812,-73.163879,2538.385908,1606.43711
42.669143,-73.16434,2486.87672,1606.472207
42.66974,-73.164537,2441.601128,1606.516633
42.670215,-73.165133,2386.154932,1606.56376
42.670087,-73.16634,2350.065692,1606.627917
42.67057,-73.167341,2330.052568,1606.690585
42.670842,-73.167605,2323.162804,1606.714333
42.670982,-73.167908,2319.55388,1606.733042
42.670896,-73.168713,2312.664116,1606.775601
42.671011,-73.169229,2308.07094,1606.803804
42.671022,-73.169705,2306.102436,1606.828712
42.670872,-73.170583,2303.477764,1606.875846
42.670761,-73.170787,2301.50926,1606.889107
42.67062,-73.170967,2297.572252,1606.902856
42.670324,-73.171027,2289.042068,1606.924132
42.67024,-73.171144,2287.073564,1606.932677
42.670007,-73.171215,2277.887212,1606.949696
42.669759,-73.17175,2274.934456,1606.982742
42.669843,-73.172014,2285.10506,1606.997907
42.670225,-73.172251,2312.664116,1607.02816
42.670419,-73.172208,2325.787476,1607.042323
42.67103,-73.172394,2365.48564,1607.087369
42.671031,-73.172395,2372.04732,1607.088648
42.67119,-73.172812,2405.183804,1607.114027
42.671669,-73.173104,2453.740236,1607.152428
42.671772,-73.173451,2476.378032,1607.172477
42.6719,-73.173533,2483.923964,1607.182618
42.672244,-73.173534,2493.766484,1607.207072
42.672476,-73.173642,2498.35966,1607.224479
42.672602,-73.173836,2500.656248,1607.238002
42.672717,-73.173882,2492.782232,1607.246636
42.672996,-73.1737,2480.31504,1607.268714
42.673056,-73.173526,2479.330788,1607.278759
42.673215,-73.173513,2474.409528,1607.290088
42.673338,-73.173383,2466.535512,1607.301248
42.673752,-73.173243,2439.632624,1607.331937
42.673994,-73.172929,2430.118188,1607.355752
42.674272,-73.172805,2421.588004,1607.37656
42.674625,-73.172519,2419.947584,1607.405708
42.674763,-73.172546,2408.464644,1607.415839
42.67523,-73.172273,2386.154932,1607.452142
42.675314,-73.172101,2388.123436,1607.462935
42.675727,-73.171987,2369.094564,1607.493033
42.67588,-73.172026,2356.299288,1607.504343
42.676292,-73.171717,2322.506636,1607.538355
42.67652,-73.171728,2296.588,1607.55529
42.676595,-73.171811,2285.433144,1607.562487
42.676769,-73.171787,2264.763852,1607.575517
42.677952,-73.170517,2146.653612,1607.684909
42.678025,-73.170597,2141.076184,1607.69165
42.678165,-73.170575,2129.593244,1607.701885
42.678458,-73.170363,2101.049936,1607.726069
42.678582,-73.170184,2088.25466,1607.739146
42.678587,-73.16989,2087.270408,1607.754525
42.678706,-73.169593,2080.05256,1607.772253
42.67888,-73.169414,2070.866208,1607.787837
42.679206,-73.169357,2046.259908,1607.811618
42.679423,-73.168846,2000.328148,1607.843715
42.679736,-73.168673,1959.973816,1607.868923
42.680156,-73.168619,1902.8872,1607.900816
42.680217,-73.168299,1881.56174,1607.918588
42.680511,-73.168243,1832.677224,1607.941676
42.680749,-73.16797,1783.792708,1607.965731
42.680865,-73.167742,1757.217904,1607.981106
42.680851,-73.167502,1743.76646,1607.993964
42.680777,-73.167342,1734.252024,1608.004009
42.680545,-73.167154,1721.128664,1608.023335
42.680743,-73.167102,1702.099792,1608.038099
42.681212,-73.167197,1684.71134,1608.071875
42.681199,-73.167102,1680.446248,1608.076995
42.681067,-73.167012,1676.837324,1608.08749
42.681197,-73.166941,1667.979056,1608.097571
42.68133,-73.166565,1625.000052,1608.120921
42.681178,-73.166421,1616.797952,1608.13416
42.680967,-73.166378,1606.627348,1608.149411
42.681346,-73.166076,1575.131284,1608.181164
42.681134,-73.166029,1572.506612,1608.196397
42.680931,-73.165789,1544.619472,1608.216242
42.681412,-73.165567,1514.763828,1608.252717
42.681568,-73.165578,1509.842568,1608.263829
42.681618,-73.165487,1494.42262,1608.270477
42.681343,-73.165222,1483.595848,1608.294482
42.68118,-73.165237,1487.204772,1608.306081
42.680524,-73.16499,1441.601096,1608.35514
42.680812,-73.164756,1422.572224,1608.379223
42.680866,-73.164613,1405.511856,1608.388254
42.681199,-73.164537,1407.48036,1608.412188
42.681378,-73.164353,1388.779572,1608.42852
42.681509,-73.164319,1384.51448,1608.438009
42.681918,-73.16444,1366.46986,1608.467883
42.681992,-73.164393,1358.26776,1608.47389
42.681992,-73.164118,1340.879308,1608.488662
42.681816,-73.163863,1326.771696,1608.507124
42.681956,-73.163589,1296.259884,1608.525534
42.681739,-73.163309,1276.24676,1608.54712
42.681826,-73.163162,1263.779568,1608.557268
42.682445,-73.162863,1211.614212,1608.60493
42.682625,-73.162535,1188.648332,1608.626766
42.683029,-73.162192,1151.246756,1608.661324
42.683172,-73.162166,1137.139144,1608.671911
42.683617,-73.161579,1101.377988,1608.716463
42.683986,-73.161481,1084.645704,1608.743309
42.684404,-73.16123,1066.273,1608.775905
42.685153,-73.161117,1042.322868,1608.829517
42.685284,-73.161015,1038.057776,1608.840255
42.685413,-73.16081,1034.120768,1608.854364
42.685469,-73.160253,1034.776936,1608.883756
42.685695,-73.159971,1031.168012,1608.905537
42.68654,-73.16004,1009.514468,1608.965677
42.686729,-73.159838,1003.280872,1608.982777
42.686882,-73.159788,1000.984284,1608.99394
42.687166,-73.159888,1001.968536,1609.014736
42.68772,-73.159908,1009.186384,1609.054036
42.688097,-73.160162,994.09452,1609.084016
42.688525,-73.160222,970.144388,1609.114863
42.688717,-73.160162,955.708692,1609.129106
42.689066,-73.159985,932.742812,1609.155889
42.689211,-73.159753,922.244124,1609.171917
42.689231,-73.15945,916.666696,1609.187858
42.689888,-73.158666,856.627324,1609.250979
42.69022,-73.15863,833.33336,1609.275014
42.690576,-73.158413,810.695564,1609.303024
42.690931,-73.158445,796.916036,1609.32838
42.691172,-73.158184,789.04202,1609.350295
42.691341,-73.158334,789.370104,1609.364611
42.691496,-73.158295,785.76118,1609.375805
42.691857,-73.158039,768.044644,1609.404883
42.691976,-73.15782,760.170628,1609.419185
42.69211,-73.157183,751.640444,1609.453854
42.692443,-73.156913,740.157504,1609.481443
42.692811,-73.156423,723.097136,1609.518149
42.693043,-73.156382,710.30186,1609.534916
42.693228,-73.156525,707.349104,1609.550019
42.693356,-73.15715,706.364852,1609.583929
42.693963,-73.157127,672.244116,1609.627472
42.69406,-73.157195,668.307108,1609.635249
42.700094,-73.155902,629.593196,1610.068248
42.700152,-73.155718,630.249364,1610.078708
42.700418,-73.155474,624.671936,1610.101494
42.700939,-73.155213,641.076136,1610.140986
42.700899,-73.154923,640.091884,1610.156409
42.701005,-73.155206,645.997396,1610.17304
42.701189,-73.155097,658.136504,1610.187464
42.701109,-73.153659,663.385848,1610.262851
42.701204,-73.152414,666.994772,1610.32828
42.702283,-73.152231,701.443592,1610.405634
42.702496,-73.152109,707.02102,1610.422057
42.702774,-73.152381,723.42522,1610.446562
42.703102,-73.152114,726.70606,1610.473682
42.703366,-73.151718,743.766428,1610.50178
42.703834,-73.151662,775.262492,1610.535634
42.704137,-73.151379,782.152256,1610.561744
42.704294,-73.151346,793.96328,1610.573235
42.704676,-73.150794,803.149632,1610.61284
42.704889,-73.150791,819.225748,1610.628256
42.70502,-73.150589,828.740184,1610.642436
42.7052,-73.150509,846.45672,1610.656296
42.705273,-73.150337,845.800552,1610.666669
42.705564,-73.150148,857.283492,1610.689644
42.706107,-73.150212,896.653572,1610.729023
42.706201,-73.150145,899.606328,1610.736571
42.706415,-73.15025,917.979032,1610.75309
42.706851,-73.15003,933.727064,1610.786201
42.707025,-73.1498,934.383232,1610.803423
42.707327,-73.149618,945.538088,1610.826945
42.70757,-73.14978,960.629952,1610.846358
42.70777,-73.149742,967.8478,1610.860739
42.70794,-73.149672,976.377984,1610.873439
42.708431,-73.14904,985.89242,1610.921453
42.708736,-73.149091,1000.6562,1610.94342
42.70928,-73.148645,1025.918668,1610.988739
42.70977,-73.148779,1039.042028,1611.024256
42.709818,-73.148905,1046.916044,1611.031824
42.71008,-73.149042,1063.648328,1611.051989
42.710433,-73.148852,1072.178512,1611.078956
42.710774,-73.148769,1081.692948,1611.103578
42.710991,-73.148868,1087.59846,1611.119844
42.711141,-73.148805,1095.80056,1611.131087
42.71181,-73.149596,1149.93442,1611.194865
42.71208,-73.149636,1154.527596,1611.214134
42.712353,-73.149846,1174.868804,1611.236726
42.712973,-73.14975,1200.131272,1611.281223
42.713153,-73.149648,1206.364868,1611.295101
42.713416,-73.149696,1215.55122,1611.313993
42.713807,-73.149596,1225.721824,1611.34226
42.714004,-73.14977,1235.892428,1611.359039
42.714509,-73.149628,1242.126024,1611.395609
42.714665,-73.149689,1241.79794,1611.407115
42.715143,-73.150395,1291.338624,1611.458122
42.715252,-73.150413,1294.29138,1611.465925
42.716151,-73.150455,1306.102404,1611.529715
42.716756,-73.150105,1308.070908,1611.576331
42.716954,-73.150408,1326.443612,1611.597788
42.717135,-73.150423,1332.349124,1611.61069
42.717252,-73.150393,1336.614216,1611.61917
42.717329,-73.150157,1332.02104,1611.632685
42.717543,-73.150047,1327.755948,1611.648925
42.71829,-73.150049,1329.068284,1611.701866
42.718392,-73.150258,1338.58272,1611.715093
42.718838,-73.150467,1356.299256,1611.748711
42.719079,-73.150827,1373.687708,1611.774344
42.719627,-73.15123,1413.385872,1611.819192
42.7197,-73.15136,1416.994796,1611.82776
42.720012,-73.152387,1459.317632,1611.886384
42.720056,-73.153323,1501.968552,1611.936091
42.720236,-73.15386,1520.66934,1611.967129
42.720401,-73.153818,1528.215272,1611.979117
42.720828,-73.15393,1538.385876,1612.010003
42.721634,-73.154493,1577.099788,1612.074694
42.721907,-73.154493,1586.28614,1612.094123
42.722204,-73.154664,1603.674592,1612.117238
42.722588,-73.154701,1629.593228,1612.144982
42.722791,-73.154824,1646.653596,1612.161085
42.723238,-73.154626,1677.165408,1612.194934
42.723385,-73.154697,1688.648348,1612.206216
42.723542,-73.154572,1695.210028,1612.219181
42.723927,-73.154592,1719.816328,1612.246902
42.724421,-73.155043,1757.874072,1612.289748
42.725088,-73.155321,1788.713968,1612.339561
42.725396,-73.155881,1811.02368,1612.376324
42.725655,-73.15689,1852.362264,1612.432724
42.725712,-73.15752,1904.855704,1612.467425
42.725885,-73.157847,1948.81896,1612.490125
42.726174,-73.158129,2005.905576,1612.51769
42.726058,-73.158271,2028.215288,1612.529584
42.726217,-73.158614,2059.711352,1612.551622
42.726311,-73.159331,2073.49088,1612.589767
42.726644,-73.159653,2076.77172,1612.618757
42.726687,-73.16003,2085.958072,1612.638769
42.726876,-73.160214,2098.425264,1612.655434
42.72725,-73.160976,2103.346524,1612.703274
42.727384,-73.16107,2100.721852,1612.713977
42.72775,-73.160933,2096.784844,1612.740896
42.728203,-73.160233,2117.454136,1612.789727
42.728332,-73.160191,2115.485632,1612.799137
42.7284,-73.160075,2115.813716,1612.80688
42.728589,-73.160102,2107.9397,1612.820435
42.728904,-73.159768,2099.7376,1612.848816
42.729186,-73.159727,2097.769096,1612.868919
42.729603,-73.159525,2101.706104,1612.900309
42.730245,-73.159458,2107.9397,1612.945958
42.730532,-73.159179,2123.687732,1612.971168
42.731094,-73.159259,2123.359648,1613.011215
42.731305,-73.159133,2124.671984,1613.027556
42.731655,-73.159189,2135.498756,1613.052621
42.731819,-73.159059,2147.637864,1613.066288
42.732101,-73.159159,2159.120804,1613.087065
42.73243,-73.159141,2177.493508,1613.110672
42.732895,-73.15896,2188.976448,1613.145029
42.73358,-73.159437,2208.661488,1613.199731
42.734197,-73.159291,2246.719232,1613.244731
42.734618,-73.159406,2243.438392,1613.275172
42.734715,-73.159317,2238.189048,1613.283534
42.73505,-73.159298,2216.20742,1613.307678
42.735288,-73.159103,2211.614244,1613.327403
42.735519,-73.159091,2206.692984,1613.343813
42.735794,-73.15821,2217.519756,1613.39384
42.735859,-73.157587,2228.674612,1613.426782
42.735974,-73.157287,2230.643116,1613.444452
42.736276,-73.156948,2242.126056,1613.472321
42.736567,-73.156727,2248.687736,1613.49599
42.73736,-73.156374,2246.391148,1613.55514
42.737623,-73.156332,2240.157552,1613.573946
42.737832,-73.156145,2234.580124,1613.591723
42.738661,-73.156142,2244.422644,1613.650505
42.738901,-73.156017,2241.469888,1613.668733
42.739168,-73.155601,2242.45414,1613.697549
42.73929,-73.155603,2245.078812,1613.706211
42.739445,-73.155466,2251.640492,1613.719383
42.740148,-73.155558,2266.404272,1613.769518
42.740534,-73.155459,2274.278288,1613.797401
42.740679,-73.155537,2271.653616,1613.808467
42.741764,-73.154815,2275.26254,1613.894115
42.741843,-73.154988,2268.372776,1613.90483
42.741876,-73.155468,2272.309784,1613.930024
42.742262,-73.155659,2283.46464,1613.959223
42.742614,-73.155651,2292.979076,1613.984241
42.74299,-73.156251,2289.698236,1614.025385
42.743201,-73.156375,2297.244168,1614.041747
42.743389,-73.156211,2314.304536,1614.05793
42.743759,-73.155572,2331.364904,1614.100506
42.744536,-73.155249,2335.301912,1614.158104
42.744913,-73.154954,2323.490888,1614.189032
42.745109,-73.154906,2322.83472,1614.203148
42.745113,-73.154795,2319.881964,1614.208981
42.745777,-73.15447,2287.073564,1614.259412
42.745917,-73.154105,2272.637868,1614.281087
42.745968,-73.153665,2259.842592,1614.304485
42.746564,-73.153043,2254.265164,1614.357785
42.746486,-73.152959,2250.328156,1614.364884
42.74644,-73.152596,2231.627368,1614.384463
42.746271,-73.152449,2221.456764,1614.398827
42.746733,-73.151629,2182.742852,1614.453262
42.746715,-73.151563,2178.47776,1614.457031
42.746522,-73.151575,2175.853088,1614.470732
42.746387,-73.151363,2163.057812,1614.485576
42.746511,-73.151164,2145.66936,1614.499602
42.746625,-73.151148,2141.076184,1614.507773
42.746726,-73.150771,2125.98432,1614.52893
42.746622,-73.150444,2124.015816,1614.547536
42.746919,-73.149914,2123.687732,1614.582313
42.746974,-73.149486,2151.574872,1614.605645
42.746892,-73.149366,2161.745476,1614.614418
42.746929,-73.14914,2170.27566,1614.626624
42.747126,-73.148966,2166.99482,1614.643295
42.74727,-73.148593,2170.603744,1614.6653
42.747267,-73.148188,2160.761224,1614.686542
42.747359,-73.147805,2169.291408,1614.707648
42.747493,-73.14764,2177.493508,1614.720571
42.748314,-73.147149,2185.367524,1614.784175
42.748304,-73.146636,2207.349152,1614.811317
42.748547,-73.146415,2201.115556,1614.832085
42.748407,-73.145833,2198.1628,1614.864067
42.748575,-73.14557,2184.055188,1614.882452
42.748483,-73.145432,2175.19692,1614.892322
42.748364,-73.145437,2176.83734,1614.900766
42.748256,-73.145161,2161.417392,1614.917361
42.748142,-73.145123,2157.480384,1614.925715
42.748326,-73.144671,2138.451512,1614.952939
42.748066,-73.144399,2120.406892,1614.976469
42.748457,-73.143205,2087.598492,1615.045011
42.748472,-73.142746,2084.317652,1615.069017
42.748804,-73.142474,2090.223164,1615.096526
42.749677,-73.142034,2088.25466,1615.162527
42.749794,-73.142061,2086.61424,1615.170944
42.750047,-73.141952,2084.97382,1615.189759
42.750228,-73.142164,2094.81634,1615.206812
42.75034,-73.142181,2097.769096,1615.21482
42.750898,-73.141912,2089.89508,1615.256815
42.750954,-73.142088,2098.753348,1615.266974
42.751421,-73.142303,2108.923952,1615.301979
42.75143,-73.142407,2112.86096,1615.307502
42.75163,-73.142345,2109.58012,1615.322055
42.751773,-73.142409,2109.58012,1615.332726
42.752237,-73.142141,2101.049936,1615.368504
42.752499,-73.141822,2094.81634,1615.39348
42.752721,-73.141961,2097.112928,1615.410813
42.752904,-73.141847,2096.45676,1615.425084
42.752911,-73.141903,2096.45676,1615.428051
42.753301,-73.141319,2112.204792,1615.469326
42.753719,-73.141079,2117.78222,1615.50151
42.753861,-73.140836,2121.719228,1615.517725
42.754097,-73.14066,2125.656236,1615.536825
42.754277,-73.14062,2125.328152,1615.549752
42.754438,-73.140874,2121.391144,1615.567266
42.754964,-73.140629,2114.829464,1615.606699
42.755067,-73.140648,2111.548624,1615.614094
42.755298,-73.140278,2107.9397,1615.63943
42.755214,-73.140195,2111.876708,1615.646833
42.75547,-73.139879,2109.58012,1615.671363
42.755665,-73.13981,2107.9397,1615.685649
42.755654,-73.139632,2112.532876,1615.69502
42.755915,-73.139445,2111.876708,1615.715937
42.755933,-73.139318,2113.517128,1615.722699
42.756146,-73.139087,2113.517128,1615.742023
42.756566,-73.138915,2118.438388,1615.773129
42.756755,-73.138917,2120.406892,1615.786529
42.757033,-73.138616,2115.485632,1615.811752
42.75742,-73.138394,2128.280908,1615.841632
42.75754,-73.137877,2127.296656,1615.86994
42.757785,-73.137607,2134.514504,1615.892352
42.757832,-73.137455,2133.858336,1615.900961
42.757969,-73.137425,2138.779596,1615.910842
42.75822,-73.137554,2152.559124,1615.930051
42.758657,-73.137516,2185.695608,1615.961747
42.75909,-73.136965,2235.89246,1616.004932
42.759274,-73.136869,2242.45414,1616.018961
42.759413,-73.136908,2246.063064,1616.029044
42.759953,-73.136708,2262.795348,1616.068847
42.760222,-73.136779,2272.637868,1616.088362
42.760409,-73.136929,2275.918708,1616.10377
42.760727,-73.136945,2266.076188,1616.126403
42.761171,-73.137712,2282.808472,1616.177442
42.761431,-73.137831,2281.496136,1616.19689
42.762488,-73.137749,2232.283536,1616.27253
42.762833,-73.137394,2217.191672,1616.303353
42.763039,-73.137291,2213.254664,1616.31893
42.763629,-73.137459,2231.955452,1616.361808
42.763782,-73.1374,2236.548628,1616.373116
42.763869,-73.13745,2240.485636,1616.379855
42.763948,-73.137319,2242.126056,1616.388701
42.764125,-73.137253,2246.063064,1616.401732
42.764424,-73.137352,2250.984324,1616.423565
42.764509,-73.137321,2250.65624,1616.429803
42.764684,-73.137018,2243.438392,1616.449955
42.764867,-73.137044,2238.517132,1616.46303
42.765117,-73.136891,2226.706108,1616.482601
42.765232,-73.136934,2223.425268,1616.491079
42.765433,-73.136872,2214.238916,1616.505796
42.765754,-73.136971,2199.475136,1616.529301
42.766298,-73.137004,2163.057812,1616.568537
42.766484,-73.136913,2148.622116,1616.582828
42.766586,-73.136947,2141.076184,1616.590414
42.766866,-73.137307,2118.110304,1616.61811
42.76706,-73.137367,2101.706104,1616.632568
42.767137,-73.137493,2095.800592,1616.641193
42.767302,-73.13749,2088.582744,1616.652971
42.767506,-73.137722,2080.05256,1616.671906
42.767757,-73.137799,2077.099804,1616.690152
42.768093,-73.137463,2087.270408,1616.719795
42.768283,-73.137488,2090.879332,1616.733342
42.768369,-73.137358,2094.81634,1616.742497
42.768986,-73.13701,2117.454136,1616.790053
42.768995,-73.136895,2119.750724,1616.796108
42.769496,-73.136629,2147.30978,1616.834608
42.769727,-73.136012,2171.259912,1616.871044
42.769804,-73.135222,2186.023692,1616.912751
42.770268,-73.134788,2227.69036,1616.953501
42.770439,-73.13472,2232.283536,1616.96616
42.770679,-73.134801,2230.9712,1616.983689
42.770841,-73.134729,2228.018444,1616.995783
42.770987,-73.134768,2225.065688,1617.006344
42.771604,-73.134608,2204.72448,1617.051037
42.771797,-73.134695,2202.755976,1617.065455
42.772077,-73.134486,2204.068312,1617.088103
42.772142,-73.134042,2207.677236,1617.111748
42.772433,-73.133907,2212.270412,1617.133561
42.77302,-73.133803,2228.674612,1617.175636
42.773881,-73.133128,2264.107684,1617.246437
42.774518,-73.132944,2296.916084,1617.293031
42.774887,-73.13311,2303.805848,1617.320613
42.774982,-73.133013,2308.399024,1617.329085
42.775063,-73.13304,2309.383276,1617.334999
42.775138,-73.132592,2328.084064,1617.35926
42.775332,-73.132221,2361.876716,1617.383905
42.775123,-73.131575,2379.593252,1617.420902
42.775159,-73.131361,2390.748108,1617.432566
42.775379,-73.131113,2417.322912,1617.453481
42.775864,-73.13089,2461.286168,1617.490764
42.775917,-73.130768,2470.47252,1617.498372
42.775928,-73.130306,2480.971208,1617.522591
42.776242,-73.129624,2503.609004,1617.564809
42.776343,-73.129095,2502.952836,1617.59334
42.776756,-73.128516,2526.574884,1617.635667
42.776801,-73.127942,2529.855724,1617.66581
42.777018,-73.127174,2540.682496,1617.708805
42.77708,-73.12653,2552.49352,1617.742791
42.777351,-73.126428,2550.196932,1617.762726
42.777473,-73.126238,2551.837352,1617.775889
42.77767,-73.12611,2558.070948,1617.791414
42.77861,-73.125851,2594.816356,1617.859765
42.778642,-73.12578,2597.112944,1617.864134
42.778931,-73.125727,2620.406908,1617.885292
42.779124,-73.125584,2630.249428,1617.900991
42.779857,-73.125448,2662.729744,1617.953801
42.780489,-73.12543,2680.44628,1617.998733
42.780712,-73.125548,2688.64838,1618.01577
42.781032,-73.125891,2700.787488,1618.044762
42.781692,-73.125971,2729.65888,1618.092057
42.781822,-73.125901,2735.236308,1618.102027
42.782177,-73.125367,2748.687752,1618.139669
42.782344,-73.125378,2754.26518,1618.151568
42.782584,-73.125129,2765.74812,1618.173091
42.782716,-73.125186,2770.997464,1618.182961
42.783048,-73.125079,2786.745496,1618.207337
42.783225,-73.124033,2814.96072,1618.263631
42.783489,-73.123928,2830.708752,1618.283366
42.783631,-73.123975,2842.519776,1618.293976
42.783799,-73.123877,2859.25206,1618.307337
42.783842,-73.123737,2865.81374,1618.315357
42.784313,-73.123547,2895.669384,1618.35066
42.784616,-73.123528,2906.496156,1618.37226
42.784772,-73.123668,2913.057836,1618.385574
42.78501,-73.123714,2919.619516,1618.402659
42.785093,-73.124026,2920.275684,1618.419975
42.785204,-73.124154,2916.66676,1618.430321
42.785443,-73.124223,2910.761248,1618.447675
42.785696,-73.123778,2928.805868,1618.477229
42.785713,-73.123509,2945.538152,1618.491693
42.785803,-73.123451,2952.756,1618.498891
42.78588,-73.123158,2968.832116,1618.515429
42.786211,-73.122554,3003.60902,1618.555304
42.786437,-73.122508,3014.763876,1618.571645
42.786703,-73.122602,3017.060464,1618.591129
42.786852,-73.122272,3037.401672,1618.611718
42.786853,-73.121904,3048.884612,1618.631057
42.787327,-73.121996,3046.588024,1618.664994
42.787378,-73.121791,3048.228444,1618.676293
42.787483,-73.121772,3047.572276,1618.683801
42.787576,-73.121635,3045.275688,1618.693537
42.787911,-73.120608,2997.04734,1618.752912
42.788007,-73.120196,2976.378048,1618.775824
42.787977,-73.119964,2961.286184,1618.788464
42.788148,-73.119639,2937.664136,1618.809813
42.788287,-73.119535,2935.367548,1618.821069
42.78854,-73.119504,2940.616892,1618.839101
42.78885,-73.11962,2952.756,1618.862012
42.78912,-73.119834,2958.989596,1618.884202
42.789393,-73.119833,2957.349176,1618.903552
42.789813,-73.119224,2939.304556,1618.947242
42.789818,-73.119082,2933.727128,1618.954741
42.789991,-73.118802,2919.291432,1618.974023
42.790447,-73.119088,2917.979096,1619.009622
42.790885,-73.11897,2909.448912,1619.041312
42.791003,-73.118795,2906.82424,1619.053707
42.791402,-73.118594,2898.294056,1619.083913
42.791786,-73.117867,2898.950224,1619.13061
42.792036,-73.117564,2895.013216,1619.154371
42.792618,-73.117631,2889.435788,1619.19578
42.793386,-73.117437,2898.294056,1619.251169
42.793963,-73.117164,2910.10508,1619.294533
42.794512,-73.117168,2910.10508,1619.333442
42.794719,-73.11732,2900.918728,1619.350215
42.794825,-73.117287,2897.965972,1619.357944
42.795423,-73.117465,2866.141824,1619.40177
42.795812,-73.117326,2836.28618,1619.430862
42.795985,-73.11715,2819.88198,1619.44651
42.796301,-73.117235,2788.057832,1619.470164
42.796609,-73.117193,2763.451532,1619.492618
42.796956,-73.117293,2744.094576,1619.518038
42.797053,-73.117251,2737.86098,1619.525354
42.797962,-73.117566,2700.787488,1619.59223
42.798597,-73.117646,2661.745492,1619.638059
42.7996,-73.118004,2607.611632,1619.712306
42.800062,-73.118041,2583.005332,1619.745453
42.800233,-73.118146,2572.17856,1619.758918
42.800688,-73.118009,2540.026328,1619.792534
42.800774,-73.117798,2528.871472,1619.805305
42.801151,-73.117588,2510.498768,1619.834404
42.801316,-73.117328,2509.186432,1619.852318
42.8016,-73.117268,2500.00008,1619.872766
42.801697,-73.117503,2488.51714,1619.887001
42.802199,-73.116961,2507.874096,1619.932608
42.80288,-73.116931,2515.091944,1619.980916
42.802989,-73.117006,2511.48302,1619.989604
42.803053,-73.11691,2520.013204,1619.996563
42.803321,-73.116823,2532.480396,1620.016241
42.803475,-73.116574,2555.446276,1620.033789
42.803781,-73.116582,2568.89772,1620.055636
42.804163,-73.116234,2615.813732,1620.089488
42.804673,-73.116389,2622.047328,1620.126546
42.805094,-73.11639,2638.123444,1620.156546
42.80533,-73.116469,2638.123444,1620.173772
42.805499,-73.116339,2639.763864,1620.18754
42.806201,-73.116199,2610.236304,1620.238152
42.806323,-73.11637,2599.409532,1620.250754
42.8067,-73.116552,2596.128692,1620.279117
42.807285,-73.117201,2612.532892,1620.332745
42.807504,-73.117083,2626.968588,1620.349677
42.807673,-73.117168,2631.561764,1620.36248
42.807912,-73.117058,2653.215308,1620.380853
42.808193,-73.117272,2668.307172,1620.403873
42.808555,-73.117338,2680.774364,1620.429871
42.808957,-73.117262,2712.270428,1620.459281
42.809268,-73.117481,2727.362292,1620.484281
42.809758,-73.117503,2748.031584,1620.519258
42.809952,-73.117283,2764.763868,1620.537462
42.81018,-73.117207,2774.606388,1620.55421
42.810383,-73.117487,2757.217936,1620.574991
42.810718,-73.117632,2766.404288,1620.599973
42.810645,-73.118187,2725.393788,1620.630453
42.810899,-73.118869,2728.346544,1620.670338
42.810886,-73.11957,2721.45678,1620.706951
42.811295,-73.120512,2723.753368,1620.764016
42.812051,-73.120411,2760.82686,1620.818333
42.81236,-73.120719,2771.981716,1620.845583
42.812447,-73.121091,2773.622136,1620.865951
42.812582,-73.121161,2777.23106,1620.876216
42.81276,-73.121186,2781.168068,1620.888922
42.812919,-73.121071,2784.120824,1620.901701
42.813475,-73.12112,2806.102452,1620.941419
42.813955,-73.12146,2822.506652,1620.979917
42.814629,-73.121572,2835.630012,1621.028107
42.814792,-73.121667,2834.64576,1621.040679
42.814869,-73.12196,2825.787492,1621.057003
42.815096,-73.12232,2810.03946,1621.081922
42.815351,-73.122549,2811.351796,1621.103589
42.81579,-73.122345,2796.9161,1621.136591
42.816626,-73.122629,2760.498776,1621.198073
42.817302,-73.122543,2713.582764,1621.247048
42.81767,-73.122617,2686.023708,1621.273952
42.818266,-73.122504,2647.309796,1621.317259
42.81855,-73.122335,2630.249428,1621.339482
42.818791,-73.122309,2615.813732,1621.356844
42.819237,-73.122107,2593.175936,1621.390453
42.819651,-73.1221,2571.850476,1621.420087
42.819784,-73.121995,2564.632628,1621.431079
42.820479,-73.122235,2536.08932,1621.482203
42.821045,-73.122183,2513.779608,1621.522641
42.821533,-73.122489,2491.141812,1621.560986
42.822359,-73.122581,2453.740236,1621.62017
42.822569,-73.122497,2448.162808,1621.635722
42.822996,-73.122517,2428.149684,1621.666251
42.823747,-73.122866,2376.96858,1621.723377
42.824882,-73.123005,2341.863592,1621.804429
42.825965,-73.123639,2316.27304,1621.888153
42.826339,-73.12398,2312.9922,1621.920081
42.826756,-73.123873,2316.601124,1621.950165
42.827124,-73.123968,2312.664116,1621.976723
42.827671,-73.123778,2288.3859,1622.017014
42.828014,-73.123855,2269.357028,1622.041928
42.828191,-73.123974,2262.795348,1622.055982
42.828558,-73.124493,2251.312408,1622.093591
42.828828,-73.124396,2245.73498,1622.113414
42.829438,-73.124584,2246.391148,1622.157744
42.829819,-73.124618,2245.406896,1622.184804
42.830156,-73.12455,2251.640492,1622.20898
42.830707,-73.12504,2257.21792,1622.255664
42.831106,-73.125081,2253.280912,1622.284032
42.831518,-73.124838,2249.343904,1622.315873
42.83191,-73.124324,2240.157552,1622.354523
42.832481,-73.124158,2230.643116,1622.395948
42.832767,-73.123919,2222.112932,1622.419801
